Text,Latitude,Longitude,Altitude,Type
1963,43.910833,-69.963056,1826,year
1964,43.910833,-69.963056,2191,year
1965,43.910833,-69.963056,2557,year
1966,43.910833,-69.963056,2922,year
1967,43.910833,-69.963056,3287,year
1968,43.910833,-69.963056,3652,year
1969,43.910833,-69.963056,4018,year
1970,43.910833,-69.963056,4383,year
1971,43.910833,-69.963056,4748,year
1972,43.910833,-69.963056,5113,year
1958,43.66,-70.255,0,year
1959,43.66,-70.255,365,year
1960,43.66,-70.255,730,year
1961,43.66,-70.255,1096,year
1962,43.66,-70.255,1461,year
1963,43.66,-70.255,1826,year
1964,43.66,-70.255,2191,year
1965,43.66,-70.255,2557,year
1966,43.66,-70.255,2922,year
1967,43.66,-70.255,3287,year
1968,43.66,-70.255,3652,year
1969,43.66,-70.255,4018,year
1970,43.66,-70.255,4383,year
1971,43.66,-70.255,4748,year
1972,43.66,-70.255,5113,year
1958,40.802778,-73.731389,0,year
1959,40.802778,-73.731389,365,year
1960,40.802778,-73.731389,730,year
1961,40.802778,-73.731389,1096,year
1962,40.802778,-73.731389,1461,year
1963,40.802778,-73.731389,1826,year
1964,40.802778,-73.731389,2191,year
1965,40.802778,-73.731389,2557,year
1966,40.802778,-73.731389,2922,year
1967,40.802778,-73.731389,3287,year
1968,40.802778,-73.731389,3652,year
1969,40.802778,-73.731389,4018,year
1970,40.802778,-73.731389,4383,year
1971,40.802778,-73.731389,4748,year
1972,40.802778,-73.731389,5113,year
1958,43.085,-75.653333,0,year
1959,43.085,-75.653333,365,year
1960,43.085,-75.653333,730,year
1961,43.085,-75.653333,1096,year
1962,43.085,-75.653333,1461,year
1963,43.085,-75.653333,1826,year
1964,43.085,-75.653333,2191,year
1965,43.085,-75.653333,2557,year
1966,43.085,-75.653333,2922,year
1967,43.085,-75.653333,3287,year
1968,43.085,-75.653333,3652,year
1969,43.085,-75.653333,4018,year
1970,43.085,-75.653333,4383,year
1971,43.085,-75.653333,4748,year
1972,43.085,-75.653333,5113,year
1958,39.393056,-76.609444,0,year
1959,39.393056,-76.609444,365,year
1960,39.393056,-76.609444,730,year
1961,39.393056,-76.609444,1096,year
1962,39.393056,-76.609444,1461,year
1963,39.393056,-76.609444,1826,year
1964,39.393056,-76.609444,2191,year
1965,39.393056,-76.609444,2557,year
1966,39.393056,-76.609444,2922,year
1967,39.393056,-76.609444,3287,year
1968,39.393056,-76.609444,3652,year
1969,39.393056,-76.609444,4018,year
1970,39.393056,-76.609444,4383,year
1971,39.393056,-76.609444,4748,year
1972,39.393056,-76.609444,5113,year
1958,40.945855,-74.245077,0,year
1959,40.945855,-74.245077,365,year
1960,40.945855,-74.245077,730,year
1961,40.945855,-74.245077,1096,year
1962,40.945855,-74.245077,1461,year
1963,40.945855,-74.245077,1826,year
1964,40.945855,-74.245077,2191,year
1965,40.945855,-74.245077,2557,year
1966,40.945855,-74.245077,2922,year
1967,40.945855,-74.245077,3287,year
1968,40.945855,-74.245077,3652,year
1969,40.945855,-74.245077,4018,year
1970,40.945855,-74.245077,4383,year
1971,40.945855,-74.245077,4748,year
1972,40.945855,-74.245077,5113,year
1958,42.711944,-73.204167,0,year
1959,42.711944,-73.204167,365,year
1960,42.711944,-73.204167,730,year
1961,42.711944,-73.204167,1096,year
1962,42.711944,-73.204167,1461,year
1963,42.711944,-73.204167,1826,year
1964,42.711944,-73.204167,2191,year
1965,42.711944,-73.204167,2557,year
1966,42.711944,-73.204167,2922,year
1967,42.711944,-73.204167,3287,year
1968,42.711944,-73.204167,3652,year
1969,42.711944,-73.204167,4018,year
1970,42.711944,-73.204167,4383,year
1971,42.711944,-73.204167,4748,year
1972,42.711944,-73.204167,5113,year
1958,38.2,-84.866667,0,year
1959,38.2,-84.866667,365,year
1960,38.2,-84.866667,730,year
1961,38.2,-84.866667,1096,year
1962,38.2,-84.866667,1461,year
1963,38.2,-84.866667,1826,year
1964,38.2,-84.866667,2191,year
1965,38.2,-84.866667,2557,year
1966,38.2,-84.866667,2922,year
1967,38.2,-84.866667,3287,year
1968,38.2,-84.866667,3652,year
1969,38.2,-84.866667,4018,year
1970,38.2,-84.866667,4383,year
1971,38.2,-84.866667,4748,year
1972,38.2,-84.866667,5113,year
1973,38.2,-84.866667,5479,year
1958,40.417222,-86.878611,0,year
1959,40.417222,-86.878611,365,year
1960,40.417222,-86.878611,730,year
1961,40.417222,-86.878611,1096,year
1962,40.417222,-86.878611,1461,year
1963,40.417222,-86.878611,1826,year
1964,40.417222,-86.878611,2191,year
1965,40.417222,-86.878611,2557,year
1966,40.417222,-86.878611,2922,year
1967,40.417222,-86.878611,3287,year
1968,40.417222,-86.878611,3652,year
1969,40.417222,-86.878611,4018,year
1970,40.417222,-86.878611,4383,year
1971,40.417222,-86.878611,4748,year
1972,40.417222,-86.878611,5113,year
1973,40.417222,-86.878611,5479,year
1958,40.460503,-90.674047,0,year
1959,40.460503,-90.674047,365,year
1960,40.460503,-90.674047,730,year
1961,40.460503,-90.674047,1096,year
1962,40.460503,-90.674047,1461,year
1963,40.460503,-90.674047,1826,year
1964,40.460503,-90.674047,2191,year
1965,40.460503,-90.674047,2557,year
1966,40.460503,-90.674047,2922,year
1967,40.460503,-90.674047,3287,year
1968,40.460503,-90.674047,3652,year
1969,40.460503,-90.674047,4018,year
1970,40.460503,-90.674047,4383,year
1971,40.460503,-90.674047,4748,year
1972,40.460503,-90.674047,5113,year
1973,40.460503,-90.674047,5479,year
1958,42.972222,-85.953611,0,year
1959,42.972222,-85.953611,365,year
1960,42.972222,-85.953611,730,year
1961,42.972222,-85.953611,1096,year
1962,42.972222,-85.953611,1461,year
1963,42.972222,-85.953611,1826,year
1964,42.972222,-85.953611,2191,year
1965,42.972222,-85.953611,2557,year
1966,42.972222,-85.953611,2922,year
1967,42.972222,-85.953611,3287,year
1968,42.972222,-85.953611,3652,year
1969,42.972222,-85.953611,4018,year
1970,42.972222,-85.953611,4383,year
1971,42.972222,-85.953611,4748,year
1972,42.972222,-85.953611,5113,year
1973,42.972222,-85.953611,5479,year
1958,43.116111,-78.989444,0,year
1959,43.116111,-78.989444,365,year
1960,43.116111,-78.989444,730,year
1961,43.116111,-78.989444,1096,year
1962,43.116111,-78.989444,1461,year
1963,43.116111,-78.989444,1826,year
1964,43.116111,-78.989444,2191,year
1965,43.116111,-78.989444,2557,year
1966,43.116111,-78.989444,2922,year
1967,43.116111,-78.989444,3287,year
1968,43.116111,-78.989444,3652,year
1969,43.116111,-78.989444,4018,year
1970,43.116111,-78.989444,4383,year
1971,43.116111,-78.989444,4748,year
1972,43.116111,-78.989444,5113,year
1973,43.116111,-78.989444,5479,year
1958,42.440833,-79.333889,0,year
1959,42.440833,-79.333889,365,year
1960,42.440833,-79.333889,730,year
1961,42.440833,-79.333889,1096,year
1962,42.440833,-79.333889,1461,year
1963,42.440833,-79.333889,1826,year
1964,42.440833,-79.333889,2191,year
1965,42.440833,-79.333889,2557,year
1966,42.440833,-79.333889,2922,year
1967,42.440833,-79.333889,3287,year
1968,42.440833,-79.333889,3652,year
1969,42.440833,-79.333889,4018,year
1970,42.440833,-79.333889,4383,year
1971,42.440833,-79.333889,4748,year
1972,42.440833,-79.333889,5113,year
1973,42.440833,-79.333889,5479,year
1958,35.689167,51.388889,0,year
1959,35.689167,51.388889,365,year
1960,35.689167,51.388889,730,year
1961,35.689167,51.388889,1096,year
1962,35.689167,51.388889,1461,year
1963,35.689167,51.388889,1826,year
1964,35.689167,51.388889,2191,year
1965,35.689167,51.388889,2557,year
1966,35.689167,51.388889,2922,year
1967,35.689167,51.388889,3287,year
1968,35.689167,51.388889,3652,year
1969,35.689167,51.388889,4018,year
1970,35.689167,51.388889,4383,year
1971,35.689167,51.388889,4748,year
1972,35.689167,51.388889,5113,year
1973,35.689167,51.388889,5479,year
1958,34.006336,36.207322,0,year
1959,34.006336,36.207322,365,year
1960,34.006336,36.207322,730,year
1961,34.006336,36.207322,1096,year
1962,34.006336,36.207322,1461,year
1963,34.006336,36.207322,1826,year
1964,34.006336,36.207322,2191,year
1965,34.006336,36.207322,2557,year
1966,34.006336,36.207322,2922,year
1967,34.006336,36.207322,3287,year
1968,34.006336,36.207322,3652,year
1969,34.006336,36.207322,4018,year
1970,34.006336,36.207322,4383,year
1971,34.006336,36.207322,4748,year
1972,34.006336,36.207322,5113,year
1973,34.006336,36.207322,5479,year
1958,37.429167,-122.138056,0,year
1959,37.429167,-122.138056,365,year
1960,37.429167,-122.138056,730,year
1961,37.429167,-122.138056,1096,year
1962,37.429167,-122.138056,1461,year
1963,37.429167,-122.138056,1826,year
1964,37.429167,-122.138056,2191,year
1965,37.429167,-122.138056,2557,year
1966,37.429167,-122.138056,2922,year
1967,37.429167,-122.138056,3287,year
1968,37.429167,-122.138056,3652,year
1969,37.429167,-122.138056,4018,year
1970,37.429167,-122.138056,4383,year
1971,37.429167,-122.138056,4748,year
1972,37.429167,-122.138056,5113,year
1973,37.429167,-122.138056,5479,year
1958,47.241389,-122.459444,0,year
1959,47.241389,-122.459444,365,year
1960,47.241389,-122.459444,730,year
1961,47.241389,-122.459444,1096,year
1962,47.241389,-122.459444,1461,year
1963,47.241389,-122.459444,1826,year
1964,47.241389,-122.459444,2191,year
1965,47.241389,-122.459444,2557,year
1966,47.241389,-122.459444,2922,year
1967,47.241389,-122.459444,3287,year
1968,47.241389,-122.459444,3652,year
1969,47.241389,-122.459444,4018,year
1970,47.241389,-122.459444,4383,year
1971,47.241389,-122.459444,4748,year
1972,47.241389,-122.459444,5113,year
1973,47.241389,-122.459444,5479,year
1958,40.559167,-105.078056,0,year
1959,40.559167,-105.078056,365,year
1960,40.559167,-105.078056,730,year
1961,40.559167,-105.078056,1096,year
1962,40.559167,-105.078056,1461,year
1963,40.559167,-105.078056,1826,year
1964,40.559167,-105.078056,2191,year
1965,40.559167,-105.078056,2557,year
1966,40.559167,-105.078056,2922,year
1967,40.559167,-105.078056,3287,year
1968,40.559167,-105.078056,3652,year
1969,40.559167,-105.078056,4018,year
1970,40.559167,-105.078056,4383,year
1971,40.559167,-105.078056,4748,year
1972,40.559167,-105.078056,5113,year
1973,40.559167,-105.078056,5479,year
1958,40.223841,-74.763624,0,year
1959,40.223841,-74.763624,365,year
1960,40.223841,-74.763624,730,year
1961,40.223841,-74.763624,1096,year
1962,40.223841,-74.763624,1461,year
1963,40.223841,-74.763624,1826,year
1964,40.223841,-74.763624,2191,year
1965,40.223841,-74.763624,2557,year
1966,40.223841,-74.763624,2922,year
1967,40.223841,-74.763624,3287,year
1968,40.223841,-74.763624,3652,year
1969,40.223841,-74.763624,4018,year
1970,40.223841,-74.763624,4383,year
1971,40.223841,-74.763624,4748,year
1972,40.223841,-74.763624,5113,year
1973,40.223841,-74.763624,5479,year
1974,40.223841,-74.763624,5844,year
1958,41.038889,-73.613611,0,year
1959,41.038889,-73.613611,365,year
1960,41.038889,-73.613611,730,year
1961,41.038889,-73.613611,1096,year
1962,41.038889,-73.613611,1461,year
1963,41.038889,-73.613611,1826,year
1964,41.038889,-73.613611,2191,year
1965,41.038889,-73.613611,2557,year
1966,41.038889,-73.613611,2922,year
1967,41.038889,-73.613611,3287,year
1968,41.038889,-73.613611,3652,year
1969,41.038889,-73.613611,4018,year
1970,41.038889,-73.613611,4383,year
1971,41.038889,-73.613611,4748,year
1972,41.038889,-73.613611,5113,year
1973,41.038889,-73.613611,5479,year
1974,41.038889,-73.613611,5844,year
1958,45.759722,21.23,0,year
1959,45.759722,21.23,365,year
1960,45.759722,21.23,730,year
1961,45.759722,21.23,1096,year
1962,45.759722,21.23,1461,year
1963,45.759722,21.23,1826,year
1964,45.759722,21.23,2191,year
1965,45.759722,21.23,2557,year
1966,45.759722,21.23,2922,year
1967,45.759722,21.23,3287,year
1968,45.759722,21.23,3652,year
1969,45.759722,21.23,4018,year
1970,45.759722,21.23,4383,year
1971,45.759722,21.23,4748,year
1972,45.759722,21.23,5113,year
1973,45.759722,21.23,5479,year
1974,45.759722,21.23,5844,year
1958,45.816667,15.983333,0,year
1959,45.816667,15.983333,365,year
1960,45.816667,15.983333,730,year
1961,45.816667,15.983333,1096,year
1962,45.816667,15.983333,1461,year
1963,45.816667,15.983333,1826,year
1964,45.816667,15.983333,2191,year
1965,45.816667,15.983333,2557,year
1966,45.816667,15.983333,2922,year
1967,45.816667,15.983333,3287,year
1968,45.816667,15.983333,3652,year
1969,45.816667,15.983333,4018,year
1970,45.816667,15.983333,4383,year
1971,45.816667,15.983333,4748,year
1972,45.816667,15.983333,5113,year
1973,45.816667,15.983333,5479,year
1974,45.816667,15.983333,5844,year
1958,43.51,16.44,0,year
1959,43.51,16.44,365,year
1960,43.51,16.44,730,year
1961,43.51,16.44,1096,year
1962,43.51,16.44,1461,year
1963,43.51,16.44,1826,year
1964,43.51,16.44,2191,year
1965,43.51,16.44,2557,year
1966,43.51,16.44,2922,year
1967,43.51,16.44,3287,year
1968,43.51,16.44,3652,year
1969,43.51,16.44,4018,year
1970,43.51,16.44,4383,year
1971,43.51,16.44,4748,year
1972,43.51,16.44,5113,year
1973,43.51,16.44,5479,year
1974,43.51,16.44,5844,year
1958,42.640278,18.108333,0,year
1959,42.640278,18.108333,365,year
1960,42.640278,18.108333,730,year
1961,42.640278,18.108333,1096,year
1962,42.640278,18.108333,1461,year
1963,42.640278,18.108333,1826,year
1964,42.640278,18.108333,2191,year
1965,42.640278,18.108333,2557,year
1966,42.640278,18.108333,2922,year
1967,42.640278,18.108333,3287,year
1968,42.640278,18.108333,3652,year
1969,42.640278,18.108333,4018,year
1970,42.640278,18.108333,4383,year
1971,42.640278,18.108333,4748,year
1972,42.640278,18.108333,5113,year
1973,42.640278,18.108333,5479,year
1974,42.640278,18.108333,5844,year
1958,40.889398,-74.045698,0,year
1959,40.889398,-74.045698,365,year
1960,40.889398,-74.045698,730,year
1961,40.889398,-74.045698,1096,year
1962,40.889398,-74.045698,1461,year
1963,40.889398,-74.045698,1826,year
1964,40.889398,-74.045698,2191,year
1965,40.889398,-74.045698,2557,year
1966,40.889398,-74.045698,2922,year
1967,40.889398,-74.045698,3287,year
1968,40.889398,-74.045698,3652,year
1969,40.889398,-74.045698,4018,year
1970,40.889398,-74.045698,4383,year
1971,40.889398,-74.045698,4748,year
1972,40.889398,-74.045698,5113,year
1973,40.889398,-74.045698,5479,year
1974,40.889398,-74.045698,5844,year
1958,40.486678,-74.444414,0,year
1959,40.486678,-74.444414,365,year
1960,40.486678,-74.444414,730,year
1961,40.486678,-74.444414,1096,year
1962,40.486678,-74.444414,1461,year
1963,40.486678,-74.444414,1826,year
1964,40.486678,-74.444414,2191,year
1965,40.486678,-74.444414,2557,year
1966,40.486678,-74.444414,2922,year
1967,40.486678,-74.444414,3287,year
1968,40.486678,-74.444414,3652,year
1969,40.486678,-74.444414,4018,year
1970,40.486678,-74.444414,4383,year
1971,40.486678,-74.444414,4748,year
1972,40.486678,-74.444414,5113,year
1973,40.486678,-74.444414,5479,year
1974,40.486678,-74.444414,5844,year
1958,40.426249,-74.418244,0,year
1959,40.426249,-74.418244,365,year
1960,40.426249,-74.418244,730,year
1961,40.426249,-74.418244,1096,year
1962,40.426249,-74.418244,1461,year
1963,40.426249,-74.418244,1826,year
1964,40.426249,-74.418244,2191,year
1965,40.426249,-74.418244,2557,year
1966,40.426249,-74.418244,2922,year
1967,40.426249,-74.418244,3287,year
1968,40.426249,-74.418244,3652,year
1969,40.426249,-74.418244,4018,year
1970,40.426249,-74.418244,4383,year
1971,40.426249,-74.418244,4748,year
1972,40.426249,-74.418244,5113,year
1973,40.426249,-74.418244,5479,year
1974,40.426249,-74.418244,5844,year
1958,44.001944,-73.145556,0,year
1959,44.001944,-73.145556,365,year
1960,44.001944,-73.145556,730,year
1961,44.001944,-73.145556,1096,year
1962,44.001944,-73.145556,1461,year
1963,44.001944,-73.145556,1826,year
1964,44.001944,-73.145556,2191,year
1965,44.001944,-73.145556,2557,year
1966,44.001944,-73.145556,2922,year
1967,44.001944,-73.145556,3287,year
1968,44.001944,-73.145556,3652,year
1969,44.001944,-73.145556,4018,year
1970,44.001944,-73.145556,4383,year
1971,44.001944,-73.145556,4748,year
1972,44.001944,-73.145556,5113,year
1973,44.001944,-73.145556,5479,year
1974,44.001944,-73.145556,5844,year
1958,44.643889,-72.681111,0,year
1959,44.643889,-72.681111,365,year
1960,44.643889,-72.681111,730,year
1961,44.643889,-72.681111,1096,year
1962,44.643889,-72.681111,1461,year
1963,44.643889,-72.681111,1826,year
1964,44.643889,-72.681111,2191,year
1965,44.643889,-72.681111,2557,year
1966,44.643889,-72.681111,2922,year
1967,44.643889,-72.681111,3287,year
1968,44.643889,-72.681111,3652,year
1969,44.643889,-72.681111,4018,year
1970,44.643889,-72.681111,4383,year
1971,44.643889,-72.681111,4748,year
1972,44.643889,-72.681111,5113,year
1973,44.643889,-72.681111,5479,year
1974,44.643889,-72.681111,5844,year
1958,43.63,-72.98,0,year
1959,43.63,-72.98,365,year
1960,43.63,-72.98,730,year
1961,43.63,-72.98,1096,year
1962,43.63,-72.98,1461,year
1963,43.63,-72.98,1826,year
1964,43.63,-72.98,2191,year
1965,43.63,-72.98,2557,year
1966,43.63,-72.98,2922,year
1967,43.63,-72.98,3287,year
1968,43.63,-72.98,3652,year
1969,43.63,-72.98,4018,year
1970,43.63,-72.98,4383,year
1971,43.63,-72.98,4748,year
1972,43.63,-72.98,5113,year
1973,43.63,-72.98,5479,year
1974,43.63,-72.98,5844,year
1958,39.700096,-75.111423,0,year
1959,39.700096,-75.111423,365,year
1960,39.700096,-75.111423,730,year
1961,39.700096,-75.111423,1096,year
1962,39.700096,-75.111423,1461,year
1963,39.700096,-75.111423,1826,year
1964,39.700096,-75.111423,2191,year
1965,39.700096,-75.111423,2557,year
1966,39.700096,-75.111423,2922,year
1967,39.700096,-75.111423,3287,year
1968,39.700096,-75.111423,3652,year
1969,39.700096,-75.111423,4018,year
1970,39.700096,-75.111423,4383,year
1971,39.700096,-75.111423,4748,year
1972,39.700096,-75.111423,5113,year
1973,39.700096,-75.111423,5479,year
1974,39.700096,-75.111423,5844,year
1958,42.29,-85.585833,0,year
1959,42.29,-85.585833,365,year
1960,42.29,-85.585833,730,year
1961,42.29,-85.585833,1096,year
1962,42.29,-85.585833,1461,year
1963,42.29,-85.585833,1826,year
1964,42.29,-85.585833,2191,year
1965,42.29,-85.585833,2557,year
1966,42.29,-85.585833,2922,year
1967,42.29,-85.585833,3287,year
1968,42.29,-85.585833,3652,year
1969,42.29,-85.585833,4018,year
1970,42.29,-85.585833,4383,year
1971,42.29,-85.585833,4748,year
1972,42.29,-85.585833,5113,year
1973,42.29,-85.585833,5479,year
1974,42.29,-85.585833,5844,year
1958,41.073056,-81.517778,0,year
1959,41.073056,-81.517778,365,year
1960,41.073056,-81.517778,730,year
1961,41.073056,-81.517778,1096,year
1962,41.073056,-81.517778,1461,year
1963,41.073056,-81.517778,1826,year
1964,41.073056,-81.517778,2191,year
1965,41.073056,-81.517778,2557,year
1966,41.073056,-81.517778,2922,year
1967,41.073056,-81.517778,3287,year
1968,41.073056,-81.517778,3652,year
1969,41.073056,-81.517778,4018,year
1970,41.073056,-81.517778,4383,year
1971,41.073056,-81.517778,4748,year
1972,41.073056,-81.517778,5113,year
1973,41.073056,-81.517778,5479,year
1974,41.073056,-81.517778,5844,year
1958,41.519722,-74.021389,0,year
1959,41.519722,-74.021389,365,year
1960,41.519722,-74.021389,730,year
1961,41.519722,-74.021389,1096,year
1962,41.519722,-74.021389,1461,year
1963,41.519722,-74.021389,1826,year
1964,41.519722,-74.021389,2191,year
1965,41.519722,-74.021389,2557,year
1966,41.519722,-74.021389,2922,year
1967,41.519722,-74.021389,3287,year
1968,41.519722,-74.021389,3652,year
1969,41.519722,-74.021389,4018,year
1970,41.519722,-74.021389,4383,year
1971,41.519722,-74.021389,4748,year
1972,41.519722,-74.021389,5113,year
1973,41.519722,-74.021389,5479,year
1974,41.519722,-74.021389,5844,year
1975,41.519722,-74.021389,6209,year
