City1,City2,Hexcode1,Hexcode2,Hexcode3,Hexcode4,Hexcode5,Hexcode6,Hexcode7,Hexcode8
"Kansas City, MO, USA","New York City, NY, USA",#f48849,#8b0aa5,#9613a1,#a01a9c,#a31e9a,#a82296,#b02991,#b7318a
"New York City, NY, USA","New York City, NY, USA",#f48948,#8a09a5,#9511a1,#9e199d,#a21d9a,#a72197,#ae2892,#b52f8c
"New York City, NY, USA","New York City, NY, USA",#f48948,#8a09a5,#9511a1,#9e199d,#a21d9a,#a72197,#ae2892,#b52f8c
"New York City, NY, USA","New York City, NY, USA",#f48948,#8a09a5,#9410a2,#9e199d,#a21d9a,#a72197,#ae2892,#b52f8c
"New York City, NY, USA","New York City, NY, USA",#f48948,#8a09a5,#9410a2,#9e199d,#a21d9a,#a62098,#ae2892,#b52f8c
"New York City, NY, USA","New York City, NY, USA",#f48948,#8a09a5,#9410a2,#9e199d,#a21d9a,#a62098,#ae2892,#b52f8c
"New York City, NY, USA","Columbia, MO, USA",#f48948,#8a09a5,#9410a2,#9d189d,#a21d9a,#a62098,#ae2892,#b52f8c
"Columbia, MO, USA","Columbia, MO, USA",#f58b47,#8808a6,#920fa3,#9c179e,#a11b9b,#a51f99,#ac2694,#b42e8d
"Columbia, MO, USA","St. Louis, MO, USA",#f58b47,#8808a6,#920fa3,#9c179e,#a11b9b,#a51f99,#ac2694,#b42e8d
"St. Louis, MO, USA","St. Louis, MO, USA",#f58b47,#8808a6,#920fa3,#9c179e,#a11b9b,#a51f99,#ac2694,#b32c8e
"St. Louis, MO, USA","Houston, TX, USA",#f58b47,#8808a6,#920fa3,#9c179e,#a11b9b,#a51f99,#ac2694,#b32c8e
"Houston, TX, USA","Houston, TX, USA",#f58b47,#8808a6,#920fa3,#9c179e,#a11b9b,#a51f99,#ac2694,#b32c8e
"Houston, TX, USA","Fort Worth, TX, USA",#f58b47,#8808a6,#920fa3,#9c179e,#a01a9c,#a51f99,#ac2694,#b32c8e
"Fort Worth, TX, USA","Fort Worth, TX, USA",#f58b47,#8808a6,#920fa3,#9c179e,#a01a9c,#a51f99,#ac2694,#b32c8e
"Fort Worth, TX, USA","San Diego, CA, USA",#f58b47,#8808a6,#920fa3,#9c179e,#a01a9c,#a51f99,#ac2694,#b32c8e
"San Diego, CA, USA","San Diego, CA, USA",#f58b47,#8808a6,#920fa3,#9c179e,#a01a9c,#a51f99,#ac2694,#b32c8e
"San Diego, CA, USA","Los Angeles, CA, USA",#f58b47,#8808a6,#920fa3,#9c179e,#a01a9c,#a51f99,#ac2694,#b32c8e
"Los Angeles, CA, USA","Los Angeles, CA, USA",#f58c46,#8707a6,#920fa3,#9c179e,#a01a9c,#a51f99,#ac2694,#b32c8e
"Los Angeles, CA, USA","Los Angeles, CA, USA",#f58c46,#8707a6,#920fa3,#9c179e,#a01a9c,#a31e9a,#ac2694,#b32c8e
"Los Angeles, CA, USA","Los Angeles, CA, USA",#f58c46,#8707a6,#920fa3,#9c179e,#a01a9c,#a31e9a,#ac2694,#b32c8e
"Los Angeles, CA, USA","Boston, MA, USA",#f58c46,#8707a6,#920fa3,#9c179e,#a01a9c,#a31e9a,#ac2694,#b32c8e
"Boston, MA, USA","Boston, MA, USA",#f58c46,#8707a6,#920fa3,#9c179e,#a01a9c,#a31e9a,#ac2694,#b32c8e
"Boston, MA, USA","Tallahassee, FL, USA",#f58c46,#8707a6,#910ea3,#9a169f,#a01a9c,#a31e9a,#ab2494,#b22b8f
"Tallahassee, FL, USA","Tallahassee, FL, USA",#f58c46,#8707a6,#910ea3,#9a169f,#a01a9c,#a31e9a,#ab2494,#b22b8f
"Tallahassee, FL, USA","West Palm Beach, FL, USA",#f58c46,#8707a6,#910ea3,#9a169f,#a01a9c,#a31e9a,#ab2494,#b22b8f
"West Palm Beach, FL, USA","West Palm Beach, FL, USA",#f58c46,#8707a6,#910ea3,#9a169f,#a01a9c,#a31e9a,#ab2494,#b22b8f
"West Palm Beach, FL, USA","Sarasota, FL, USA",#f58c46,#8707a6,#910ea3,#9a169f,#a01a9c,#a31e9a,#ab2494,#b22b8f
"Sarasota, FL, USA","Sarasota, FL, USA",#f58c46,#8707a6,#910ea3,#9a169f,#a01a9c,#a31e9a,#ab2494,#b22b8f
"Sarasota, FL, USA","Columbia, SC, USA",#f58c46,#8707a6,#910ea3,#9a169f,#a01a9c,#a31e9a,#ab2494,#b22b8f
"Columbia, SC, USA","Columbia, SC, USA",#f58c46,#8707a6,#910ea3,#9a169f,#a01a9c,#a31e9a,#ab2494,#b22b8f
"Columbia, SC, USA","Detroit, MI, USA",#f58c46,#8707a6,#910ea3,#9a169f,#a01a9c,#a31e9a,#ab2494,#b22b8f
"Detroit, MI, USA","Detroit, MI, USA",#f58c46,#8707a6,#910ea3,#9a169f,#9e199d,#a31e9a,#ab2494,#b22b8f
"Detroit, MI, USA","New York City, NY, USA",#f58c46,#8707a6,#910ea3,#9a169f,#9e199d,#a31e9a,#ab2494,#b22b8f
"New York City, NY, USA","New York City, NY, USA",#f68d45,#8606a6,#910ea3,#99159f,#9e199d,#a21d9a,#aa2395,#b12a90
"New York City, NY, USA","New York City, NY, USA",#f68d45,#8606a6,#910ea3,#99159f,#9e199d,#a21d9a,#aa2395,#b12a90
"New York City, NY, USA","New York City, NY, USA",#f68d45,#8606a6,#8f0da4,#99159f,#9e199d,#a21d9a,#aa2395,#b12a90
"New York City, NY, USA","New York City, NY, USA",#f68d45,#8606a6,#8f0da4,#99159f,#9e199d,#a21d9a,#aa2395,#b12a90
"New York City, NY, USA","New York City, NY, USA",#f68d45,#8606a6,#8f0da4,#99159f,#9d189d,#a21d9a,#aa2395,#b12a90
"New York City, NY, USA","Copenhagen, Denmark",#f68d45,#8606a6,#8f0da4,#99159f,#9d189d,#a21d9a,#aa2395,#b12a90
"Copenhagen, Denmark","Copenhagen, Denmark",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a11b9b,#a82296,#b02991
"Copenhagen, Denmark","Copenhagen, Denmark",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a82296,#ae2892
"Copenhagen, Denmark","Copenhagen, Denmark",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Copenhagen, Denmark","Reggio Emilia, Italy",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Reggio Emilia, Italy","Reggio Emilia, Italy",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Reggio Emilia, Italy","Modena, Italy",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Modena, Italy","Modena, Italy",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Modena, Italy","Lyon, France",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Lyon, France","Lyon, France",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Lyon, France","Carcassonne, France",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Carcassonne, France","Carcassonne, France",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Carcassonne, France","Carpentras, France",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Carpentras, France","Carpentras, France",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Carpentras, France","Jerusalem, Israel",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Jerusalem, Israel","Jerusalem, Israel",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Jerusalem, Israel","Caesarea, Israel",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Caesarea, Israel","Caesarea, Israel",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Caesarea, Israel","Tel Aviv, Israel",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Tel Aviv, Israel","Tel Aviv, Israel",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Tel Aviv, Israel","Caesarea, Israel",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Caesarea, Israel","Caesarea, Israel",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Caesarea, Israel","Heraklion, Greece",#f68f44,#8405a7,#8e0ca4,#9814a0,#9c179e,#a01a9c,#a72197,#ae2892
"Heraklion, Greece","Heraklion, Greece",#f68f44,#8405a7,#8e0ca4,#9613a1,#9c179e,#a01a9c,#a72197,#ae2892
"Heraklion, Greece","Richmond, VA, USA",#f68f44,#8405a7,#8e0ca4,#9613a1,#9c179e,#a01a9c,#a72197,#ae2892
"Richmond, VA, USA","Richmond, VA, USA",#f79143,#8104a7,#8b0aa5,#9511a1,#99159f,#9d189d,#a51f99,#ab2494
"Richmond, VA, USA","Clearwater, FL, USA",#f79143,#8104a7,#8b0aa5,#9410a2,#99159f,#9d189d,#a51f99,#ab2494
"Clearwater, FL, USA","Clearwater, FL, USA",#f79143,#8104a7,#8b0aa5,#9410a2,#99159f,#9d189d,#a51f99,#ab2494
"Clearwater, FL, USA","Miami, FL, USA",#f79143,#8104a7,#8b0aa5,#9410a2,#99159f,#9d189d,#a51f99,#ab2494
"Miami, FL, USA","Miami, FL, USA",#f79143,#8104a7,#8b0aa5,#9410a2,#9814a0,#9c179e,#a31e9a,#ab2494
"Miami, FL, USA","Sarasota, FL, USA",#f79143,#8104a7,#8b0aa5,#9410a2,#9814a0,#9c179e,#a31e9a,#ab2494
"Sarasota, FL, USA","Sarasota, FL, USA",#f79143,#8104a7,#8b0aa5,#9410a2,#9814a0,#9c179e,#a31e9a,#ab2494
"Sarasota, FL, USA","University Park, PA, USA",#f79143,#8104a7,#8b0aa5,#9410a2,#9814a0,#9c179e,#a31e9a,#ab2494
"University Park, PA, USA","University Park, PA, USA",#f79143,#8104a7,#8b0aa5,#9410a2,#9814a0,#9c179e,#a31e9a,#ab2494
"University Park, PA, USA","New York City, NY, USA",#f79143,#8104a7,#8b0aa5,#9410a2,#9814a0,#9c179e,#a31e9a,#ab2494
"New York City, NY, USA","New York City, NY, USA",#f79143,#8104a7,#8a09a5,#9410a2,#9814a0,#9c179e,#a31e9a,#ab2494
"New York City, NY, USA","New York City, NY, USA",#f79143,#8104a7,#8a09a5,#9410a2,#9814a0,#9c179e,#a31e9a,#aa2395
"New York City, NY, USA","New York City, NY, USA",#f79143,#8104a7,#8a09a5,#9410a2,#9814a0,#9c179e,#a31e9a,#aa2395
"New York City, NY, USA","New York City, NY, USA",#f79143,#8104a7,#8a09a5,#9410a2,#9814a0,#9c179e,#a31e9a,#aa2395
"New York City, NY, USA","New York City, NY, USA",#f79143,#8104a7,#8a09a5,#9410a2,#9814a0,#9c179e,#a31e9a,#aa2395
"New York City, NY, USA","Princeton, NJ, USA",#f79143,#8104a7,#8a09a5,#920fa3,#9814a0,#9c179e,#a21d9a,#aa2395
"Princeton, NJ, USA","Princeton, NJ, USA",#f79342,#8004a8,#8a09a5,#920fa3,#9613a1,#9a169f,#a21d9a,#a82296
"Princeton, NJ, USA","Berkeley, CA, USA",#f79342,#8004a8,#8a09a5,#920fa3,#9613a1,#9a169f,#a21d9a,#a82296
"Berkeley, CA, USA","Berkeley, CA, USA",#f79342,#8004a8,#8808a6,#910ea3,#9511a1,#99159f,#a11b9b,#a82296
"Berkeley, CA, USA","Pasadena, CA, USA",#f79342,#8004a8,#8808a6,#910ea3,#9511a1,#99159f,#a11b9b,#a72197
"Pasadena, CA, USA","Pasadena, CA, USA",#f79342,#8004a8,#8808a6,#910ea3,#9511a1,#99159f,#a11b9b,#a72197
"Pasadena, CA, USA","Pasadena, CA, USA",#f79342,#8004a8,#8808a6,#910ea3,#9511a1,#99159f,#a11b9b,#a72197
"Pasadena, CA, USA","Pasadena, CA, USA",#f89441,#7e03a8,#8808a6,#910ea3,#9511a1,#99159f,#a11b9b,#a72197
"Pasadena, CA, USA","Anchorage, AK, USA",#f89441,#7e03a8,#8808a6,#910ea3,#9511a1,#99159f,#a11b9b,#a72197
"Anchorage, AK, USA","Anchorage, AK, USA",#f89441,#7e03a8,#8808a6,#910ea3,#9511a1,#99159f,#a11b9b,#a72197
"Anchorage, AK, USA","Seattle, WA, USA",#f89441,#7e03a8,#8808a6,#910ea3,#9511a1,#99159f,#a11b9b,#a72197
"Seattle, WA, USA","Seattle, WA, USA",#f89441,#7e03a8,#8808a6,#910ea3,#9511a1,#99159f,#a11b9b,#a72197
"Seattle, WA, USA","Tempe, AZ, USA",#f89441,#7e03a8,#8808a6,#910ea3,#9511a1,#99159f,#a11b9b,#a72197
"Tempe, AZ, USA","Tempe, AZ, USA",#f89441,#7e03a8,#8808a6,#910ea3,#9511a1,#99159f,#a01a9c,#a72197
"Tempe, AZ, USA","Lincoln, NE, USA",#f89441,#7e03a8,#8808a6,#910ea3,#9511a1,#99159f,#a01a9c,#a72197
"Lincoln, NE, USA","Lincoln, NE, USA",#f89441,#7e03a8,#8808a6,#910ea3,#9511a1,#99159f,#a01a9c,#a72197
"Lincoln, NE, USA","Omaha, NE, USA",#f89441,#7e03a8,#8808a6,#910ea3,#9511a1,#99159f,#a01a9c,#a72197
"Omaha, NE, USA","Omaha, NE, USA",#f89441,#7e03a8,#8808a6,#910ea3,#9511a1,#99159f,#a01a9c,#a72197
"Omaha, NE, USA","Columbus, OH, USA",#f89441,#7e03a8,#8808a6,#910ea3,#9511a1,#99159f,#a01a9c,#a72197
"Columbus, OH, USA","Columbus, OH, USA",#f89441,#7e03a8,#8707a6,#910ea3,#9511a1,#9814a0,#a01a9c,#a72197
"Columbus, OH, USA","Sarasota, FL, USA",#f89441,#7e03a8,#8707a6,#910ea3,#9511a1,#9814a0,#a01a9c,#a72197
"Sarasota, FL, USA","Sarasota, FL, USA",#f89441,#7e03a8,#8707a6,#910ea3,#9511a1,#9814a0,#a01a9c,#a72197
"Sarasota, FL, USA","Pittsburgh, PA, USA",#f89441,#7e03a8,#8707a6,#910ea3,#9410a2,#9814a0,#a01a9c,#a72197
"Pittsburgh, PA, USA","Pittsburgh, PA, USA",#f89441,#7e03a8,#8707a6,#8f0da4,#9410a2,#9814a0,#a01a9c,#a62098
"Pittsburgh, PA, USA","New Orleans, LA, USA",#f89441,#7e03a8,#8707a6,#8f0da4,#9410a2,#9814a0,#a01a9c,#a62098
"New Orleans, LA, USA","New Orleans, LA, USA",#f89441,#7e03a8,#8707a6,#8f0da4,#9410a2,#9814a0,#a01a9c,#a62098
"New Orleans, LA, USA","Chicago, IL, USA",#f89441,#7e03a8,#8707a6,#8f0da4,#9410a2,#9814a0,#a01a9c,#a62098
"Chicago, IL, USA","Chicago, IL, USA",#f89441,#7e03a8,#8707a6,#8f0da4,#9410a2,#9814a0,#a01a9c,#a62098
"Chicago, IL, USA","Detroit, MI, USA",#f89441,#7e03a8,#8707a6,#8f0da4,#9410a2,#9814a0,#a01a9c,#a62098
"Detroit, MI, USA","Detroit, MI, USA",#f89441,#7e03a8,#8707a6,#8f0da4,#9410a2,#9814a0,#a01a9c,#a62098
"Detroit, MI, USA","Boston, MA, USA",#f89441,#7e03a8,#8707a6,#8f0da4,#9410a2,#9814a0,#9e199d,#a62098
"Boston, MA, USA","Boston, MA, USA",#f89441,#7e03a8,#8707a6,#8f0da4,#9410a2,#9814a0,#9e199d,#a62098
"Boston, MA, USA","New York City, NY, USA",#f89540,#7d03a8,#8707a6,#8f0da4,#9410a2,#9814a0,#9e199d,#a62098
"New York City, NY, USA","New York City, NY, USA",#f89540,#7d03a8,#8606a6,#8e0ca4,#920fa3,#9613a1,#9e199d,#a51f99
"New York City, NY, USA","Honolulu, HI, USA",#f89540,#7d03a8,#8606a6,#8e0ca4,#920fa3,#9613a1,#9e199d,#a51f99
"Honolulu, HI, USA","Honolulu, HI, USA",#f9973f,#7b02a8,#8606a6,#8e0ca4,#910ea3,#9511a1,#9d189d,#a31e9a
"Honolulu, HI, USA","Tokyo, Japan",#f9973f,#7b02a8,#8606a6,#8e0ca4,#910ea3,#9511a1,#9d189d,#a31e9a
"Tokyo, Japan","Tokyo, Japan",#f9973f,#7b02a8,#8606a6,#8d0ba5,#910ea3,#9511a1,#9d189d,#a31e9a
"Tokyo, Japan","Kobe, Japan",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9d189d,#a31e9a
"Kobe, Japan","Kobe, Japan",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9d189d,#a31e9a
"Kobe, Japan","Osaka, Japan",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9d189d,#a31e9a
"Osaka, Japan","Osaka, Japan",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9c179e,#a31e9a
"Osaka, Japan","Fukuoka, Japan",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9c179e,#a31e9a
"Fukuoka, Japan","Fukuoka, Japan",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9c179e,#a31e9a
"Fukuoka, Japan","Hiroshima, Japan",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9c179e,#a31e9a
"Hiroshima, Japan","Hiroshima, Japan",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9c179e,#a31e9a
"Hiroshima, Japan","Kyoto, Japan",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9c179e,#a31e9a
"Kyoto, Japan","Kyoto, Japan",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9c179e,#a31e9a
"Kyoto, Japan","Tokyo, Japan",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9c179e,#a31e9a
"Tokyo, Japan","Tokyo, Japan",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9c179e,#a31e9a
"Tokyo, Japan","Yokohama, Japan",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9c179e,#a31e9a
"Yokohama, Japan","Yokohama, Japan",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9c179e,#a31e9a
"Yokohama, Japan","Tokyo, Japan",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9c179e,#a31e9a
"Tokyo, Japan","Tokyo, Japan",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9c179e,#a21d9a
"Tokyo, Japan","New York City, NY, USA",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9c179e,#a21d9a
"New York City, NY, USA","New York City, NY, USA",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9c179e,#a21d9a
"New York City, NY, USA","New York City, NY, USA",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9511a1,#9c179e,#a21d9a
"New York City, NY, USA","New York City, NY, USA",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9410a2,#9c179e,#a21d9a
"New York City, NY, USA","New Orleans, LA, USA",#f9973f,#7b02a8,#8405a7,#8d0ba5,#910ea3,#9410a2,#9c179e,#a21d9a
"New Orleans, LA, USA","New Orleans, LA, USA",#f9973f,#7b02a8,#8405a7,#8d0ba5,#8f0da4,#9410a2,#9c179e,#a21d9a
"New Orleans, LA, USA","Purchase, NY, USA",#f9973f,#7b02a8,#8405a7,#8d0ba5,#8f0da4,#9410a2,#9c179e,#a21d9a
"Purchase, NY, USA","Purchase, NY, USA",#f9973f,#7b02a8,#8405a7,#8b0aa5,#8f0da4,#9410a2,#9a169f,#a21d9a
"Purchase, NY, USA","Lewiston, NY, USA",#f9973f,#7b02a8,#8405a7,#8b0aa5,#8f0da4,#9410a2,#9a169f,#a21d9a
"Lewiston, NY, USA","Lewiston, NY, USA",#f9973f,#7b02a8,#8405a7,#8b0aa5,#8f0da4,#9410a2,#9a169f,#a11b9b
"Lewiston, NY, USA","New York City, NY, USA",#f9983e,#7a02a8,#8305a7,#8b0aa5,#8f0da4,#9410a2,#9a169f,#a11b9b
"New York City, NY, USA","New York City, NY, USA",#f9983e,#7a02a8,#8305a7,#8a09a5,#8e0ca4,#920fa3,#99159f,#a01a9c
"New York City, NY, USA","Kansas City, MO, USA",#f9983e,#7a02a8,#8305a7,#8a09a5,#8e0ca4,#920fa3,#99159f,#a01a9c
"Kansas City, MO, USA","Kansas City, MO, USA",#f9983e,#7a02a8,#8305a7,#8a09a5,#8e0ca4,#920fa3,#99159f,#a01a9c
"Kansas City, MO, USA","Kansas City, MO, USA",#f9983e,#7a02a8,#8305a7,#8a09a5,#8e0ca4,#920fa3,#99159f,#a01a9c
"Kansas City, MO, USA","Kansas City, MO, USA",#f9983e,#7a02a8,#8104a7,#8a09a5,#8e0ca4,#920fa3,#99159f,#a01a9c
"Kansas City, MO, USA","Ludwigshafen, West Germany",#f99a3e,#7801a8,#8104a7,#8a09a5,#8e0ca4,#910ea3,#99159f,#a01a9c
"Ludwigshafen, West Germany","Ludwigshafen, West Germany",#f99a3e,#7801a8,#8104a7,#8a09a5,#8e0ca4,#910ea3,#9814a0,#a01a9c
"Ludwigshafen, West Germany","Munich, Germany",#f99a3e,#7801a8,#8104a7,#8a09a5,#8e0ca4,#910ea3,#9814a0,#9e199d
"Munich, Germany","Munich, Germany",#f99a3e,#7801a8,#8104a7,#8a09a5,#8d0ba5,#910ea3,#9814a0,#9e199d
"Munich, Germany","Leverkusen, West Germany",#f99a3e,#7801a8,#8104a7,#8a09a5,#8d0ba5,#910ea3,#9814a0,#9e199d
"Leverkusen, West Germany","Leverkusen, West Germany",#f99a3e,#7801a8,#8104a7,#8a09a5,#8d0ba5,#910ea3,#9814a0,#9e199d
"Leverkusen, West Germany","Neuss, West Germany",#f99a3e,#7801a8,#8104a7,#8a09a5,#8d0ba5,#910ea3,#9814a0,#9e199d
"Neuss, West Germany","Neuss, West Germany",#f99a3e,#7801a8,#8104a7,#8a09a5,#8d0ba5,#910ea3,#9814a0,#9e199d
"Neuss, West Germany","Frankfurt, Germany",#f99a3e,#7801a8,#8104a7,#8a09a5,#8d0ba5,#910ea3,#9814a0,#9e199d
"Frankfurt, Germany","Frankfurt, Germany",#f99a3e,#7801a8,#8104a7,#8a09a5,#8d0ba5,#910ea3,#9814a0,#9e199d
"Frankfurt, Germany","Gothenburg, Sweden",#f99a3e,#7801a8,#8104a7,#8a09a5,#8d0ba5,#910ea3,#9814a0,#9e199d
"Gothenburg, Sweden","Gothenburg, Sweden",#f99a3e,#7801a8,#8104a7,#8808a6,#8d0ba5,#910ea3,#9814a0,#9e199d
"Gothenburg, Sweden","Copenhagen, Denmark",#f99a3e,#7801a8,#8104a7,#8808a6,#8d0ba5,#910ea3,#9814a0,#9e199d
"Copenhagen, Denmark","Copenhagen, Denmark",#f99a3e,#7801a8,#8104a7,#8808a6,#8d0ba5,#910ea3,#9814a0,#9e199d
"Copenhagen, Denmark","Copenhagen, Denmark",#f99a3e,#7801a8,#8104a7,#8808a6,#8d0ba5,#910ea3,#9814a0,#9e199d
"Copenhagen, Denmark","Copenhagen, Denmark",#f99a3e,#7801a8,#8104a7,#8808a6,#8d0ba5,#910ea3,#9814a0,#9e199d
"Copenhagen, Denmark","Stockholm, Sweden",#f99a3e,#7801a8,#8104a7,#8808a6,#8d0ba5,#910ea3,#9814a0,#9e199d
"Stockholm, Sweden","Stockholm, Sweden",#f99a3e,#7801a8,#8104a7,#8808a6,#8d0ba5,#910ea3,#9814a0,#9e199d
"Stockholm, Sweden","Oslo, Norway",#f99a3e,#7801a8,#8104a7,#8808a6,#8d0ba5,#910ea3,#9814a0,#9e199d
"Oslo, Norway","Oslo, Norway",#f99a3e,#7801a8,#8104a7,#8808a6,#8d0ba5,#8f0da4,#9814a0,#9e199d
"Oslo, Norway","Odense, Denmark",#f99a3e,#7801a8,#8104a7,#8808a6,#8d0ba5,#8f0da4,#9814a0,#9e199d
"Odense, Denmark","Odense, Denmark",#f99a3e,#7801a8,#8004a8,#8808a6,#8d0ba5,#8f0da4,#9814a0,#9d189d
"Odense, Denmark","Aarhus, Denmark",#f99a3e,#7801a8,#8004a8,#8808a6,#8d0ba5,#8f0da4,#9814a0,#9d189d
"Aarhus, Denmark","Aarhus, Denmark",#f99a3e,#7801a8,#8004a8,#8808a6,#8d0ba5,#8f0da4,#9613a1,#9d189d
"Aarhus, Denmark","New York City, NY, USA",#f99a3e,#7801a8,#8004a8,#8808a6,#8d0ba5,#8f0da4,#9613a1,#9d189d
"New York City, NY, USA","New York City, NY, USA",#f99a3e,#7801a8,#8004a8,#8808a6,#8d0ba5,#8f0da4,#9613a1,#9d189d
"New York City, NY, USA","New York City, NY, USA",#f99a3e,#7801a8,#8004a8,#8808a6,#8b0aa5,#8f0da4,#9613a1,#9d189d
"New York City, NY, USA","New York City, NY, USA",#f99a3e,#7801a8,#8004a8,#8808a6,#8b0aa5,#8f0da4,#9613a1,#9d189d
"New York City, NY, USA","New York City, NY, USA",#fa9b3d,#7701a8,#8004a8,#8808a6,#8b0aa5,#8f0da4,#9613a1,#9d189d
"New York City, NY, USA","New York City, NY, USA",#fa9b3d,#7701a8,#8004a8,#8808a6,#8b0aa5,#8f0da4,#9613a1,#9d189d
"New York City, NY, USA","New York City, NY, USA",#fa9b3d,#7701a8,#8004a8,#8707a6,#8b0aa5,#8f0da4,#9613a1,#9d189d
"New York City, NY, USA","New York City, NY, USA",#fa9b3d,#7701a8,#8004a8,#8707a6,#8b0aa5,#8f0da4,#9613a1,#9d189d
"New York City, NY, USA","Clearwater, FL, USA",#fa9b3d,#7701a8,#8004a8,#8707a6,#8b0aa5,#8f0da4,#9613a1,#9d189d
"Clearwater, FL, USA","Clearwater, FL, USA",#fa9b3d,#7701a8,#7e03a8,#8707a6,#8a09a5,#8e0ca4,#9511a1,#9c179e
"Clearwater, FL, USA","Sarasota, FL, USA",#fa9b3d,#7701a8,#7e03a8,#8707a6,#8a09a5,#8e0ca4,#9511a1,#9c179e
"Sarasota, FL, USA","Sarasota, FL, USA",#fa9b3d,#7701a8,#7e03a8,#8707a6,#8a09a5,#8e0ca4,#9511a1,#9c179e
"Sarasota, FL, USA","West Palm Beach, FL, USA",#fa9b3d,#7701a8,#7e03a8,#8707a6,#8a09a5,#8e0ca4,#9511a1,#9c179e
"West Palm Beach, FL, USA","West Palm Beach, FL, USA",#fa9b3d,#7701a8,#7e03a8,#8707a6,#8a09a5,#8e0ca4,#9511a1,#9c179e
"West Palm Beach, FL, USA","Columbia, MO, USA",#fa9b3d,#7701a8,#7e03a8,#8707a6,#8a09a5,#8e0ca4,#9511a1,#9c179e
"Columbia, MO, USA","Columbia, MO, USA",#fa9b3d,#7701a8,#7e03a8,#8707a6,#8a09a5,#8e0ca4,#9511a1,#9c179e
"Columbia, MO, USA","Cleveland, OH, USA",#fa9b3d,#7701a8,#7e03a8,#8707a6,#8a09a5,#8e0ca4,#9511a1,#9c179e
"Cleveland, OH, USA","Cleveland, OH, USA",#fa9b3d,#7701a8,#7e03a8,#8707a6,#8a09a5,#8e0ca4,#9511a1,#9c179e
